,custAge,profession,marital,schooling,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,profit
5040,41.0,10.0,2.0,0.0,0.0,0.0,0,11,5.0,4,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
5041,24.0,2.0,1.0,3.0,1.0,0.0,0,7,3.0,2,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
5042,31.0,1.0,2.0,0.0,0.0,0.0,0,4,5.0,1,1,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,3,0,0.0
5043,46.0,10.0,3.0,7.0,0.0,1.0,0,7,5.0,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5044,72.0,6.0,3.0,7.0,0.0,0.0,0,8,2.0,1,0,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,999.0,0,0,0.0
5045,27.0,8.0,1.0,0.0,1.0,1.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5046,49.0,1.0,2.0,0.0,0.0,0.0,0,5,3.0,1,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,999.0,0,0,0.0
5047,32.0,1.0,1.0,7.0,1.0,0.0,0,8,1.0,2,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
5048,91.0,6.0,2.0,7.0,1.0,1.0,0,9,3.0,1,2,1,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,999.0,2,0,0.0
5049,48.0,5.0,2.0,7.0,1.0,1.0,0,8,2.0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
5050,33.0,2.0,1.0,3.0,1.0,1.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5051,34.0,1.0,1.0,2.0,0.0,0.0,0,4,1.0,5,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
5052,49.0,10.0,3.0,0.0,1.0,1.0,0,10,4.0,1,0,0,-3.4,92.431,-26.9,0.754,5017.5,999.0,0,0,0.0
5053,58.0,5.0,2.0,0.0,1.0,0.0,0,5,1.0,1,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,999.0,0,0,0.0
5054,42.0,10.0,2.0,0.0,1.0,0.0,0,8,4.0,2,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
5055,49.0,10.0,2.0,0.0,0.0,0.0,0,8,5.0,2,0,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0,0.0
5056,30.0,1.0,3.0,7.0,1.0,1.0,0,11,2.0,2,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0,0.0
5057,29.0,1.0,1.0,7.0,1.0,1.0,0,11,4.0,1,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
5058,34.0,2.0,2.0,0.0,1.0,1.0,1,6,5.0,2,0,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0,0.0
5059,32.0,8.0,1.0,4.0,1.0,0.0,1,6,5.0,11,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
5060,36.0,2.0,1.0,0.0,0.0,1.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5061,57.0,2.0,2.0,0.0,0.0,0.0,0,7,5.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5062,55.0,6.0,2.0,1.0,1.0,0.0,0,7,5.0,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5063,40.0,1.0,3.0,7.0,1.0,0.0,0,8,2.0,11,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
5064,39.0,10.0,1.0,7.0,1.0,0.0,0,5,5.0,1,0,0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,999.0,0,0,0.0
5065,41.0,2.0,2.0,0.0,1.0,0.0,0,5,4.0,3,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
5066,44.0,11.0,2.0,4.0,1.0,0.0,0,8,4.0,1,0,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,999.0,0,0,0.0
5067,39.0,1.0,1.0,7.0,0.0,0.0,0,5,4.0,2,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,999.0,0,0,0.0
5068,33.0,1.0,1.0,4.0,1.0,0.0,1,5,4.0,3,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
5069,31.0,10.0,1.0,6.0,0.0,0.0,0,7,4.0,5,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
5070,40.0,8.0,2.0,1.0,0.0,0.0,0,5,5.0,1,1,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,999.0,4,0,0.0
5071,49.0,1.0,2.0,7.0,0.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
5072,40.0,1.0,2.0,6.0,1.0,1.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5073,24.0,8.0,1.0,4.0,0.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5074,36.0,1.0,1.0,4.0,0.0,1.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5075,40.0,11.0,2.0,1.0,0.0,0.0,0,5,3.0,2,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,999.0,0,0,0.0
5076,38.0,1.0,1.0,7.0,1.0,0.0,0,7,3.0,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
5077,30.0,1.0,1.0,7.0,1.0,0.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
5078,40.0,10.0,2.0,0.0,0.0,0.0,0,11,5.0,3,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0,0.0
5079,28.0,1.0,1.0,0.0,0.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5080,34.0,10.0,1.0,7.0,1.0,1.0,0,11,4.0,2,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
5081,31.0,10.0,1.0,6.0,1.0,0.0,0,8,2.0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
5082,38.0,9.0,1.0,0.0,0.0,0.0,1,5,4.0,4,0,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0,0.0
5083,28.0,2.0,1.0,2.0,0.0,0.0,1,7,2.0,1,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,999.0,0,0,0.0
5084,53.0,6.0,2.0,6.0,0.0,0.0,0,7,5.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5085,43.0,2.0,3.0,0.0,0.0,0.0,0,7,3.0,1,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5086,68.0,5.0,2.0,0.0,1.0,0.0,0,12,4.0,1,2,1,-3.0,92.713,-33.0,0.7120000000000001,5023.5,999.0,12,0,0.0
5087,35.0,11.0,2.0,0.0,1.0,0.0,0,10,4.0,2,0,0,-3.4,92.431,-26.9,0.733,5017.5,999.0,0,0,0.0
5088,42.0,10.0,3.0,0.0,0.0,0.0,1,6,3.0,1,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
5089,34.0,10.0,1.0,6.0,0.0,0.0,0,8,1.0,1,1,1,-2.9,92.20100000000001,-31.4,0.861,5076.2,999.0,1,0,0.0
5090,42.0,10.0,3.0,0.0,0.0,1.0,0,7,5.0,7,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5091,35.0,2.0,2.0,3.0,0.0,0.0,1,6,5.0,12,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
5092,47.0,5.0,3.0,7.0,0.0,0.0,1,6,4.0,2,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
5093,35.0,2.0,1.0,4.0,0.0,0.0,0,10,5.0,1,1,2,-3.4,92.431,-26.9,0.73,5017.5,0.2,0,0,0.0
5094,23.0,1.0,1.0,6.0,0.0,1.0,0,7,3.0,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
5095,34.0,10.0,2.0,0.0,0.0,0.0,0,8,1.0,1,0,0,-2.9,92.20100000000001,-31.4,0.861,5076.2,999.0,0,0,0.0
5096,46.0,2.0,1.0,0.0,0.0,0.0,0,11,3.0,1,1,1,-0.1,93.2,-42.0,4.12,5195.8,999.0,1,0,0.0
5097,43.0,1.0,3.0,7.0,1.0,0.0,0,11,4.0,1,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,0,0.0
5098,40.0,10.0,3.0,0.0,0.0,0.0,0,8,2.0,4,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
5099,57.0,5.0,2.0,0.0,0.0,0.0,0,7,2.0,2,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
5100,49.0,2.0,2.0,1.0,1.0,0.0,1,6,5.0,2,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
5101,33.0,3.0,2.0,4.0,1.0,0.0,0,11,3.0,2,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0,0.0
5102,35.0,1.0,1.0,7.0,1.0,0.0,1,5,2.0,3,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,999.0,0,0,0.0
5103,41.0,2.0,2.0,2.0,1.0,0.0,0,5,1.0,2,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,0,0,0.0
5104,38.0,10.0,2.0,6.0,0.0,0.0,0,4,1.0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
5105,43.0,8.0,3.0,6.0,0.0,0.0,0,4,1.0,1,1,1,-1.8,93.075,-47.1,1.392,5099.1,999.0,2,0,0.0
5106,56.0,5.0,2.0,0.0,1.0,0.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5107,41.0,1.0,1.0,0.0,1.0,0.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5108,40.0,1.0,1.0,4.0,0.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5109,54.0,7.0,2.0,6.0,0.0,0.0,1,5,3.0,2,0,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0,0.0
5110,38.0,3.0,2.0,0.0,1.0,0.0,0,7,1.0,2,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,0,0.0
5111,36.0,1.0,2.0,0.0,1.0,1.0,0,5,5.0,1,0,0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,999.0,0,0,0.0
5112,46.0,8.0,2.0,4.0,1.0,0.0,0,8,4.0,2,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
5113,41.0,2.0,2.0,2.0,0.0,0.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5114,36.0,8.0,1.0,3.0,0.0,0.0,1,6,2.0,10,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
5115,34.0,8.0,2.0,4.0,0.0,0.0,1,5,2.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5116,46.0,4.0,2.0,6.0,1.0,0.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5117,26.0,8.0,3.0,0.0,0.0,1.0,1,5,1.0,8,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5118,41.0,1.0,3.0,4.0,0.0,0.0,0,7,2.0,3,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
5119,30.0,1.0,2.0,4.0,1.0,0.0,0,7,5.0,6,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,999.0,0,0,0.0
5120,60.0,1.0,2.0,0.0,0.0,1.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5121,36.0,2.0,2.0,0.0,1.0,0.0,0,5,2.0,1,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,0,0,0.0
5122,43.0,8.0,3.0,4.0,0.0,0.0,1,5,2.0,3,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
5123,42.0,10.0,3.0,6.0,1.0,0.0,0,7,4.0,2,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
5124,45.0,10.0,3.0,0.0,1.0,0.0,0,8,1.0,1,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
5125,31.0,2.0,1.0,0.0,1.0,0.0,0,5,3.0,1,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,999.0,0,0,0.0
5126,28.0,8.0,2.0,3.0,1.0,1.0,0,5,4.0,3,1,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,999.0,2,0,0.0
5127,33.0,5.0,1.0,7.0,0.0,0.0,0,7,5.0,4,1,2,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0.533333333,0,0,0.0
5128,38.0,10.0,2.0,7.0,0.0,0.0,0,3,2.0,1,0,0,-1.8,92.84299999999999,-50.0,1.6869999999999998,5099.1,999.0,0,0,0.0
5129,27.0,2.0,2.0,3.0,0.0,1.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,999.0,0,0,0.0
5130,49.0,1.0,2.0,0.0,1.0,1.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
5131,47.0,2.0,2.0,0.0,1.0,0.0,0,8,1.0,2,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
5132,34.0,2.0,2.0,1.0,1.0,1.0,0,4,4.0,4,0,0,-1.8,93.075,-47.1,1.406,5099.1,999.0,0,0,0.0
5133,40.0,8.0,2.0,0.0,1.0,0.0,1,11,3.0,2,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0,0.0
5134,31.0,1.0,2.0,7.0,1.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5135,43.0,5.0,2.0,7.0,1.0,0.0,0,11,3.0,1,1,1,-0.1,93.2,-42.0,4.12,5195.8,999.0,1,0,0.0
5136,30.0,7.0,1.0,0.0,1.0,0.0,0,4,4.0,1,0,0,-1.8,93.075,-47.1,1.435,5099.1,999.0,0,0,0.0
5137,40.0,1.0,2.0,0.0,0.0,0.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0,0.0
5138,46.0,1.0,2.0,0.0,1.0,0.0,0,5,1.0,2,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,0,0,0.0
5139,26.0,1.0,1.0,4.0,0.0,1.0,0,7,5.0,2,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,0,0.0
5140,40.0,1.0,2.0,0.0,1.0,0.0,0,7,1.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5141,39.0,4.0,1.0,1.0,0.0,0.0,0,7,5.0,3,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,0,0.0
5142,37.0,3.0,2.0,3.0,0.0,0.0,1,11,1.0,1,0,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0,0.0
5143,28.0,2.0,2.0,2.0,0.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5144,47.0,8.0,3.0,0.0,1.0,0.0,1,5,3.0,2,0,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0,0.0
5145,54.0,10.0,2.0,0.0,1.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
5146,41.0,2.0,2.0,0.0,1.0,0.0,1,6,5.0,1,0,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0,0.0
5147,31.0,2.0,2.0,2.0,1.0,0.0,0,7,5.0,2,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
5148,30.0,8.0,3.0,0.0,1.0,0.0,1,6,5.0,2,0,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0,0.0
5149,47.0,10.0,3.0,4.0,1.0,0.0,0,7,4.0,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5150,41.0,2.0,2.0,0.0,1.0,0.0,0,5,2.0,1,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,999.0,0,0,0.0
5151,33.0,8.0,2.0,4.0,1.0,1.0,1,5,4.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
5152,41.0,2.0,2.0,0.0,0.0,1.0,1,6,4.0,2,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,999.0,0,0,0.0
5153,49.0,2.0,2.0,1.0,0.0,1.0,1,7,1.0,15,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,0,0.0
5154,34.0,10.0,1.0,0.0,1.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
5155,41.0,2.0,2.0,3.0,0.0,0.0,0,5,1.0,3,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,999.0,0,0,0.0
5156,40.0,1.0,2.0,0.0,0.0,0.0,0,7,3.0,8,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,0,0.0
5157,43.0,3.0,2.0,0.0,0.0,0.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5158,54.0,1.0,2.0,7.0,0.0,0.0,0,7,4.0,5,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
5159,54.0,5.0,2.0,7.0,1.0,0.0,1,7,4.0,5,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
5160,32.0,1.0,1.0,0.0,0.0,0.0,1,5,1.0,2,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5161,43.0,2.0,3.0,0.0,1.0,0.0,1,5,4.0,1,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0,0.0
5162,29.0,1.0,1.0,7.0,1.0,0.0,0,6,1.0,4,0,0,-2.9,92.963,-40.8,1.281,5076.2,999.0,0,0,0.0
5163,38.0,4.0,2.0,3.0,0.0,0.0,1,6,5.0,4,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
5164,45.0,5.0,2.0,7.0,0.0,1.0,0,11,3.0,2,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0,0.0
5165,40.0,10.0,2.0,6.0,0.0,1.0,1,5,1.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5166,38.0,2.0,2.0,1.0,0.0,0.0,1,6,4.0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0,0.0
5167,35.0,3.0,1.0,6.0,0.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
5168,62.0,6.0,2.0,0.0,1.0,0.0,0,9,3.0,3,1,1,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,999.0,2,0,0.0
5169,39.0,2.0,2.0,0.0,1.0,0.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5170,28.0,3.0,2.0,0.0,0.0,0.0,0,5,5.0,1,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,0,0,0.0
5171,30.0,10.0,3.0,3.0,1.0,1.0,0,11,3.0,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0,0.0
5172,30.0,1.0,2.0,7.0,0.0,0.0,1,5,4.0,7,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,0,0.0
5173,40.0,1.0,2.0,4.0,0.0,1.0,0,5,4.0,5,1,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,2,0,0.0
5174,37.0,2.0,3.0,1.0,0.0,0.0,0,4,5.0,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
5175,33.0,10.0,1.0,0.0,0.0,1.0,0,5,3.0,2,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,0,0.0
5176,34.0,2.0,1.0,0.0,0.0,0.0,0,3,5.0,2,0,0,-1.8,93.369,-34.8,0.636,5008.7,999.0,0,0,0.0
5177,50.0,8.0,2.0,3.0,1.0,1.0,1,5,2.0,1,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5178,29.0,10.0,2.0,0.0,0.0,0.0,0,6,3.0,2,0,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,0,0.0
5179,37.0,2.0,1.0,0.0,0.0,0.0,1,6,2.0,10,0,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0,0.0
5180,28.0,10.0,1.0,6.0,1.0,0.0,0,5,3.0,1,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,0,0.0
5181,49.0,1.0,2.0,7.0,0.0,0.0,0,7,1.0,3,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,0,0.0
5182,32.0,10.0,1.0,7.0,1.0,0.0,0,8,2.0,1,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0,0.0
5183,41.0,10.0,1.0,0.0,1.0,0.0,1,8,3.0,13,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
5184,35.0,3.0,1.0,4.0,1.0,0.0,0,7,2.0,5,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,0,0.0
5185,29.0,1.0,1.0,4.0,1.0,0.0,1,5,3.0,2,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
5186,41.0,3.0,2.0,1.0,0.0,0.0,1,7,5.0,1,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,999.0,0,0,0.0
5187,34.0,10.0,1.0,6.0,1.0,0.0,1,5,3.0,4,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5188,35.0,2.0,2.0,0.0,1.0,0.0,1,10,2.0,1,0,0,-0.1,93.79799999999999,-40.4,4.968,5195.8,999.0,0,0,0.0
5189,33.0,10.0,2.0,0.0,1.0,0.0,0,8,1.0,7,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
5190,42.0,3.0,2.0,4.0,0.0,0.0,0,7,1.0,1,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,0,0.0
5191,39.0,10.0,2.0,0.0,1.0,0.0,1,5,3.0,2,0,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0,0.0
5192,33.0,1.0,1.0,4.0,1.0,0.0,0,6,2.0,1,1,1,-2.9,92.963,-40.8,1.206,5076.2,999.0,1,0,0.0
5193,43.0,5.0,2.0,7.0,1.0,1.0,0,9,4.0,7,1,1,-1.1,94.199,-37.5,0.884,4963.6,999.0,7,0,0.0
5194,44.0,7.0,2.0,0.0,1.0,1.0,0,11,2.0,2,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,4,0,0.0
5195,60.0,10.0,2.0,7.0,1.0,0.0,1,3,1.0,1,0,0,-1.8,93.369,-34.8,0.655,5008.7,999.0,0,0,0.0
5196,52.0,8.0,2.0,4.0,0.0,0.0,0,8,1.0,2,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0,0.0
5197,51.0,2.0,2.0,1.0,1.0,1.0,1,6,1.0,1,0,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0,0.0
5198,31.0,10.0,2.0,7.0,0.0,0.0,0,8,4.0,2,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,0,0.0
5199,53.0,7.0,2.0,1.0,0.0,0.0,0,8,2.0,11,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0,0.0
5200,41.0,2.0,2.0,3.0,1.0,0.0,0,5,3.0,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,999.0,0,0,0.0
5201,39.0,1.0,2.0,4.0,1.0,0.0,1,6,5.0,5,0,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0,0.0
5202,40.0,1.0,2.0,3.0,1.0,0.0,0,4,1.0,5,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0,0.0
5203,27.0,1.0,1.0,7.0,0.0,0.0,1,6,3.0,7,0,0,1.4,94.465,-41.8,4.962,5228.1,999.0,0,0,0.0
5204,35.0,7.0,1.0,7.0,0.0,0.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,0,0.0
5205,51.0,2.0,3.0,0.0,1.0,1.0,0,5,2.0,6,0,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,0,0,0.0
5206,47.0,5.0,2.0,7.0,1.0,1.0,0,8,3.0,2,0,0,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0,0.0
5207,32.0,4.0,2.0,4.0,0.0,0.0,1,6,3.0,1,0,0,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0,0.0
5208,33.0,1.0,1.0,7.0,1.0,1.0,0,5,4.0,2,1,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,1,0,0.0
5209,30.0,9.0,1.0,6.0,0.0,1.0,0,4,5.0,2,1,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,2,0,0.0
5210,34.0,10.0,2.0,3.0,0.0,0.0,0,11,2.0,1,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,999.0,0,0,0.0
5211,40.0,10.0,2.0,6.0,0.0,0.0,0,8,1.0,3,0,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0,0.0
5212,26.0,11.0,1.0,3.0,1.0,0.0,1,5,2.0,3,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5213,55.0,5.0,3.0,0.0,1.0,0.0,1,5,2.0,5,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0,0.0
5214,27.0,10.0,1.0,0.0,1.0,0.0,0,4,3.0,1,0,0,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,0,0.0
5215,50.0,5.0,2.0,7.0,1.0,0.0,0,7,4.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
5216,29.0,5.0,2.0,7.0,1.0,0.0,1,12,2.0,4,0,0,-3.0,92.713,-33.0,0.7070000000000001,5023.5,999.0,0,0,0.0
5217,33.0,10.0,2.0,4.0,0.0,1.0,1,6,1.0,9,0,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0,0.0
5218,50.0,1.0,3.0,3.0,0.0,0.0,0,7,1.0,4,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,0,0.0
